date,line_id,shift_id,sku_id,supplier_id,produced_units,scrap_units,planned_hours,runtime_hours,downtime_minutes,standard_cycle_time_sec
2024-10-16,L3,MORNING,SKU013,SUP_C,4157,76,8.0,7.52,29,6.2
2024-10-16,L3,EVENING,SKU001,SUP_B,9660,182,8.0,7.55,27,2.7
2024-10-16,L3,EVENING,SKU015,SUP_A,3892,87,8.0,7.82,11,7.0
2024-10-16,L3,EVENING,SKU005,SUP_B,3552,66,8.0,7.45,33,7.2
2024-10-16,L3,EVENING,SKU013,SUP_B,4034,84,8.0,7.65,21,6.2
2024-10-16,L3,NIGHT,SKU025,SUP_A,4874,147,8.0,7.5,30,5.0
2024-10-16,L3,NIGHT,SKU015,SUP_B,3436,105,8.0,7.68,19,7.0
2024-10-16,L3,NIGHT,SKU013,SUP_B,3862,106,8.0,7.78,13,6.2
2024-10-16,L3,NIGHT,SKU020,SUP_B,4812,145,8.0,7.67,20,5.0
2024-10-17,L1,MORNING,SKU011,SUP_B,4324,89,8.0,7.52,29,5.6
2024-10-17,L1,MORNING,SKU026,SUP_A,5735,116,8.0,7.52,29,4.6
2024-10-17,L1,MORNING,SKU028,SUP_A,4093,81,8.0,7.42,35,6.0
2024-10-17,L1,MORNING,SKU015,SUP_D,3355,68,8.0,7.22,47,7.0
2024-10-17,L1,EVENING,SKU028,SUP_B,4057,76,8.0,7.72,17,6.0
2024-10-17,L1,EVENING,SKU011,SUP_A,4613,84,8.0,7.77,14,5.6
2024-10-17,L1,EVENING,SKU003,SUP_B,6651,139,8.0,7.75,15,3.7
2024-10-17,L1,EVENING,SKU009,SUP_C,5744,101,8.0,7.58,25,4.1
2024-10-17,L1,NIGHT,SKU009,SUP_A,5751,171,8.0,7.27,44,4.1
2024-10-17,L1,NIGHT,SKU027,SUP_A,5676,172,8.0,7.47,32,4.2
2024-10-17,L1,NIGHT,SKU026,SUP_C,5172,151,8.0,7.82,11,4.6
2024-10-17,L1,NIGHT,SKU029,SUP_C,5230,152,8.0,7.67,20,4.5
2024-10-17,L2,MORNING,SKU018,SUP_A,8734,178,8.0,7.78,13,3.0
2024-10-17,L2,MORNING,SKU003,SUP_B,6978,342,8.0,7.67,20,3.7
2024-10-17,L2,MORNING,SKU008,SUP_B,5894,290,8.0,7.47,32,4.0
2024-10-17,L2,MORNING,SKU027,SUP_B,5800,285,8.0,7.15,51,4.2
2024-10-17,L2,EVENING,SKU008,SUP_D,6233,124,8.0,7.65,21,4.0
2024-10-17,L2,EVENING,SKU027,SUP_A,5728,112,8.0,7.57,26,4.2
2024-10-17,L2,EVENING,SKU018,SUP_D,8173,167,8.0,7.17,50,3.0
2024-10-17,L2,EVENING,SKU007,SUP_D,9283,186,8.0,7.75,15,2.8
2024-10-17,L2,NIGHT,SKU027,SUP_A,5738,179,8.0,7.37,38,4.2
2024-10-17,L2,NIGHT,SKU030,SUP_A,7668,231,8.0,7.75,15,3.0
2024-10-17,L2,NIGHT,SKU008,SUP_D,5770,177,8.0,7.63,22,4.0
2024-10-17,L2,NIGHT,SKU012,SUP_B,3867,229,8.0,7.88,7,6.8
2024-10-17,L3,MORNING,SKU013,SUP_D,4341,87,8.0,7.83,10,6.2
2024-10-17,L3,MORNING,SKU008,SUP_D,6072,122,8.0,7.85,9,4.0
2024-10-17,L3,MORNING,SKU015,SUP_B,3652,75,8.0,7.63,22,7.0
2024-10-17,L3,MORNING,SKU026,SUP_C,5383,112,8.0,7.68,19,4.6
2024-10-17,L3,EVENING,SKU026,SUP_C,5073,106,8.0,7.53,28,4.6
2024-10-17,L3,EVENING,SKU008,SUP_D,6542,134,8.0,7.78,13,4.0
2024-10-17,L3,EVENING,SKU015,SUP_A,3727,73,8.0,7.5,30,7.0
2024-10-17,L3,EVENING,SKU020,SUP_B,4777,88,8.0,7.37,38,5.0
2024-10-17,L3,NIGHT,SKU015,SUP_A,3603,111,8.0,7.52,29,7.0
2024-10-17,L3,NIGHT,SKU001,SUP_D,8090,238,8.0,7.08,55,2.7
2024-10-17,L3,NIGHT,SKU013,SUP_C,3895,110,8.0,7.83,10,6.2
2024-10-17,L3,NIGHT,SKU008,SUP_D,6116,187,8.0,7.55,27,4.0
2024-10-18,L1,MORNING,SKU026,SUP_B,5817,124,8.0,7.6,24,4.6
2024-10-18,L1,MORNING,SKU027,SUP_B,5638,119,8.0,7.33,40,4.2
2024-10-18,L1,MORNING,SKU029,SUP_B,5768,116,8.0,7.55,27,4.5
2024-10-18,L1,MORNING,SKU003,SUP_A,6596,121,8.0,7.45,33,3.7
2024-10-18,L1,EVENING,SKU011,SUP_D,4738,102,8.0,7.83,10,5.6
2024-10-18,L1,EVENING,SKU027,SUP_B,6160,123,8.0,7.9,6,4.2
2024-10-18,L1,EVENING,SKU015,SUP_B,3507,67,8.0,7.38,37,7.0
2024-10-18,L1,EVENING,SKU029,SUP_A,5551,106,8.0,7.9,6,4.5
2024-10-18,L1,NIGHT,SKU011,SUP_C,4451,131,8.0,7.6,24,5.6
2024-10-18,L1,NIGHT,SKU015,SUP_C,3297,97,8.0,7.43,34,7.0
2024-10-18,L1,NIGHT,SKU027,SUP_A,5805,169,8.0,7.68,19,4.2
2024-10-18,L1,NIGHT,SKU026,SUP_A,5472,166,8.0,7.6,24,4.6
2024-10-18,L2,MORNING,SKU030,SUP_C,9013,177,8.0,7.87,8,3.0
2024-10-18,L2,MORNING,SKU003,SUP_A,5740,106,8.0,6.8,72,3.7
2024-10-18,L2,MORNING,SKU012,SUP_C,3829,68,8.0,7.9,6,6.8
2024-10-18,L2,MORNING,SKU018,SUP_D,8039,159,8.0,7.53,28,3.0
2024-10-18,L2,EVENING,SKU027,SUP_C,5963,121,8.0,7.55,27,4.2
2024-10-18,L2,EVENING,SKU030,SUP_B,8720,437,8.0,7.5,30,3.0
2024-10-18,L2,EVENING,SKU008,SUP_A,6346,126,8.0,7.27,44,4.0
2024-10-18,L2,EVENING,SKU003,SUP_C,6716,139,8.0,7.82,11,3.7
2024-10-18,L2,NIGHT,SKU027,SUP_D,5407,159,8.0,7.55,27,4.2
2024-10-18,L2,NIGHT,SKU003,SUP_D,5988,177,8.0,7.42,35,3.7
2024-10-18,L2,NIGHT,SKU008,SUP_C,6035,182,8.0,7.63,22,4.0
2024-10-18,L2,NIGHT,SKU007,SUP_B,9034,542,8.0,7.55,27,2.8
2024-10-18,L3,MORNING,SKU013,SUP_A,4126,75,8.0,7.72,17,6.2
2024-10-18,L3,MORNING,SKU025,SUP_C,4683,90,8.0,7.4,36,5.0
2024-10-18,L3,MORNING,SKU015,SUP_A,3824,71,8.0,7.87,8,7.0
2024-10-18,L3,MORNING,SKU020,SUP_A,5194,102,8.0,7.55,27,5.0
2024-10-18,L3,EVENING,SKU025,SUP_A,4632,98,8.0,7.45,33,5.0
2024-10-18,L3,EVENING,SKU015,SUP_D,3662,69,8.0,7.65,21,7.0
2024-10-18,L3,EVENING,SKU013,SUP_D,3741,74,8.0,7.4,36,6.2
2024-10-18,L3,EVENING,SKU020,SUP_A,5379,109,8.0,7.82,11,5.0
2024-10-18,L3,NIGHT,SKU013,SUP_C,4035,117,8.0,7.85,9,6.2
2024-10-18,L3,NIGHT,SKU008,SUP_A,6564,206,8.0,7.73,16,4.0
2024-10-18,L3,NIGHT,SKU005,SUP_C,3201,90,8.0,7.63,22,7.2
2024-10-18,L3,NIGHT,SKU025,SUP_D,4792,143,8.0,7.85,9,5.0
2024-10-19,L1,MORNING,SKU026,SUP_B,5299,114,8.0,7.45,33,4.6
2024-10-19,L1,MORNING,SKU027,SUP_D,6333,124,8.0,7.68,19,4.2
2024-10-19,L1,MORNING,SKU029,SUP_A,5813,118,8.0,7.72,17,4.5
2024-10-19,L1,MORNING,SKU003,SUP_B,6578,140,8.0,7.43,34,3.7
2024-10-19,L1,EVENING,SKU029,SUP_C,5452,104,8.0,7.75,15,4.5
2024-10-19,L1,EVENING,SKU028,SUP_A,3911,69,8.0,7.63,22,6.0
2024-10-19,L1,EVENING,SKU003,SUP_D,6940,125,8.0,8.0,0,3.7
2024-10-19,L1,EVENING,SKU009,SUP_B,6145,127,8.0,7.5,30,4.1
2024-10-19,L1,NIGHT,SKU011,SUP_A,4167,132,8.0,7.75,15,5.6
2024-10-19,L1,NIGHT,SKU015,SUP_C,3644,113,8.0,7.65,21,7.0
2024-10-19,L1,NIGHT,SKU026,SUP_A,5560,165,8.0,7.55,27,4.6
2024-10-19,L1,NIGHT,SKU003,SUP_D,7230,217,8.0,7.85,9,3.7
2024-10-19,L2,MORNING,SKU020,SUP_B,5355,255,8.0,7.73,16,5.0
2024-10-19,L2,MORNING,SKU012,SUP_A,3870,78,8.0,7.7,18,6.8
2024-10-19,L2,MORNING,SKU003,SUP_A,6235,123,8.0,6.93,64,3.7
2024-10-19,L2,MORNING,SKU030,SUP_A,8632,177,8.0,7.5,30,3.0
2024-10-19,L2,EVENING,SKU012,SUP_A,3759,76,8.0,7.5,30,6.8
2024-10-19,L2,EVENING,SKU027,SUP_B,5609,284,8.0,6.8,72,4.2
2024-10-19,L2,EVENING,SKU030,SUP_A,8307,164,8.0,7.65,21,3.0
2024-10-19,L2,EVENING,SKU003,SUP_A,6155,114,8.0,7.25,45,3.7
2024-10-19,L2,NIGHT,SKU003,SUP_B,6486,386,8.0,7.37,38,3.7
2024-10-19,L2,NIGHT,SKU018,SUP_B,8147,489,8.0,7.63,22,3.0
2024-10-19,L2,NIGHT,SKU030,SUP_B,8330,502,8.0,7.37,38,3.0
2024-10-19,L2,NIGHT,SKU027,SUP_B,6041,366,8.0,7.75,15,4.2
2024-10-19,L3,MORNING,SKU013,SUP_B,3884,78,8.0,7.85,9,6.2
2024-10-19,L3,MORNING,SKU020,SUP_B,4834,95,8.0,7.3,42,5.0
2024-10-19,L3,MORNING,SKU026,SUP_C,5436,104,8.0,7.42,35,4.6
2024-10-19,L3,MORNING,SKU001,SUP_A,10085,204,8.0,7.77,14,2.7
2024-10-19,L3,EVENING,SKU015,SUP_A,3718,76,8.0,7.48,31,7.0
2024-10-19,L3,EVENING,SKU008,SUP_C,5979,120,8.0,7.38,37,4.0
2024-10-19,L3,EVENING,SKU026,SUP_B,5771,111,8.0,7.75,15,4.6
2024-10-19,L3,EVENING,SKU005,SUP_C,3709,69,8.0,7.67,20,7.2
2024-10-19,L3,NIGHT,SKU015,SUP_B,3267,98,8.0,7.53,28,7.0
2024-10-19,L3,NIGHT,SKU008,SUP_D,5954,180,8.0,7.75,15,4.0
2024-10-19,L3,NIGHT,SKU013,SUP_D,3805,112,8.0,7.68,19,6.2
2024-10-19,L3,NIGHT,SKU026,SUP_B,5068,146,8.0,7.55,27,4.6
2024-10-20,L1,MORNING,SKU015,SUP_D,3486,75,8.0,7.33,40,7.0
2024-10-20,L1,MORNING,SKU026,SUP_B,5359,110,8.0,7.72,17,4.6
2024-10-20,L1,MORNING,SKU028,SUP_B,3985,78,8.0,7.68,19,6.0
2024-10-20,L1,MORNING,SKU003,SUP_A,6395,113,8.0,7.47,32,3.7
2024-10-20,L1,EVENING,SKU011,SUP_C,3964,75,8.0,7.02,59,5.6
2024-10-20,L1,EVENING,SKU028,SUP_D,4126,74,8.0,7.88,7,6.0
2024-10-20,L1,EVENING,SKU029,SUP_A,5837,117,8.0,7.73,16,4.5
2024-10-20,L1,EVENING,SKU027,SUP_B,6429,127,8.0,7.75,15,4.2
2024-10-20,L1,NIGHT,SKU011,SUP_A,3943,126,8.0,7.43,34,5.6
2024-10-20,L1,NIGHT,SKU028,SUP_A,4307,139,8.0,7.62,23,6.0
2024-10-20,L1,NIGHT,SKU015,SUP_D,3227,96,8.0,7.62,23,7.0
2024-10-20,L1,NIGHT,SKU026,SUP_B,5377,154,8.0,7.68,19,4.6
2024-10-20,L2,MORNING,SKU020,SUP_B,4793,240,8.0,7.7,18,5.0
2024-10-20,L2,MORNING,SKU027,SUP_A,6445,126,8.0,7.7,18,4.2
2024-10-20,L2,MORNING,SKU030,SUP_B,8787,432,8.0,7.7,18,3.0
2024-10-20,L2,MORNING,SKU007,SUP_A,8693,169,8.0,7.77,14,2.8
2024-10-20,L2,EVENING,SKU018,SUP_A,7713,156,8.0,7.28,43,3.0
2024-10-20,L2,EVENING,SKU003,SUP_B,6801,332,8.0,7.47,32,3.7
2024-10-20,L2,EVENING,SKU020,SUP_B,5117,258,8.0,7.92,5,5.0
2024-10-20,L2,EVENING,SKU030,SUP_D,7864,141,8.0,7.18,49,3.0
2024-10-20,L2,NIGHT,SKU007,SUP_C,8468,241,8.0,7.52,29,2.8
2024-10-20,L2,NIGHT,SKU027,SUP_D,5957,181,8.0,7.8,12,4.2
2024-10-20,L2,NIGHT,SKU030,SUP_C,8431,248,8.0,7.6,24,3.0
2024-10-20,L2,NIGHT,SKU008,SUP_C,5902,169,8.0,7.37,38,4.0
2024-10-20,L3,MORNING,SKU026,SUP_D,5431,119,8.0,7.42,35,4.6
2024-10-20,L3,MORNING,SKU025,SUP_B,5108,94,8.0,7.38,37,5.0
2024-10-20,L3,MORNING,SKU008,SUP_A,5844,112,8.0,7.4,36,4.0
2024-10-20,L3,MORNING,SKU015,SUP_A,3633,70,8.0,7.57,26,7.0
2024-10-20,L3,EVENING,SKU013,SUP_B,4064,81,8.0,7.77,14,6.2
2024-10-20,L3,EVENING,SKU001,SUP_D,8639,179,8.0,7.42,35,2.7
2024-10-20,L3,EVENING,SKU020,SUP_A,5019,106,8.0,7.85,9,5.0
2024-10-20,L3,EVENING,SKU015,SUP_A,3214,62,8.0,7.35,39,7.0
2024-10-20,L3,NIGHT,SKU015,SUP_A,3551,106,8.0,7.67,20,7.0
2024-10-20,L3,NIGHT,SKU020,SUP_A,4682,134,8.0,7.58,25,5.0
2024-10-20,L3,NIGHT,SKU008,SUP_B,5941,185,8.0,7.43,34,4.0
2024-10-20,L3,NIGHT,SKU013,SUP_D,3859,117,8.0,7.25,45,6.2
2024-10-21,L1,MORNING,SKU029,SUP_A,5187,104,8.0,7.5,30,4.5
2024-10-21,L1,MORNING,SKU015,SUP_C,3909,70,8.0,7.87,8,7.0
2024-10-21,L1,MORNING,SKU009,SUP_C,6614,135,8.0,7.72,17,4.1
2024-10-21,L1,MORNING,SKU011,SUP_B,4785,95,8.0,7.72,17,5.6
2024-10-21,L1,EVENING,SKU015,SUP_A,3532,74,8.0,7.32,41,7.0
2024-10-21,L1,EVENING,SKU009,SUP_B,6326,126,8.0,7.52,29,4.1
2024-10-21,L1,EVENING,SKU028,SUP_B,4058,80,8.0,7.52,29,6.0
2024-10-21,L1,EVENING,SKU003,SUP_B,6956,134,8.0,7.95,3,3.7
2024-10-21,L1,NIGHT,SKU011,SUP_A,4032,114,8.0,7.37,38,5.6
2024-10-21,L1,NIGHT,SKU026,SUP_B,5569,168,8.0,7.68,19,4.6
2024-10-21,L1,NIGHT,SKU027,SUP_A,5544,167,8.0,7.77,14,4.2
2024-10-21,L1,NIGHT,SKU009,SUP_A,5959,179,8.0,7.75,15,4.1
2024-10-21,L2,MORNING,SKU012,SUP_C,3858,73,8.0,7.73,16,6.8
2024-10-21,L2,MORNING,SKU007,SUP_A,9386,193,8.0,7.62,23,2.8
2024-10-21,L2,MORNING,SKU008,SUP_A,5974,128,8.0,7.43,34,4.0
2024-10-21,L2,MORNING,SKU018,SUP_B,7896,393,8.0,6.93,64,3.0
2024-10-21,L2,EVENING,SKU030,SUP_D,8269,159,8.0,7.58,25,3.0
2024-10-21,L2,EVENING,SKU008,SUP_B,6485,337,8.0,7.58,25,4.0
2024-10-21,L2,EVENING,SKU018,SUP_A,8324,164,8.0,7.57,26,3.0
2024-10-21,L2,EVENING,SKU003,SUP_A,6306,128,8.0,7.3,42,3.7
2024-10-21,L2,NIGHT,SKU030,SUP_B,7819,469,8.0,7.83,10,3.0
2024-10-21,L2,NIGHT,SKU012,SUP_B,3515,213,8.0,7.63,22,6.8
2024-10-21,L2,NIGHT,SKU007,SUP_B,8687,521,8.0,7.55,27,2.8
2024-10-21,L2,NIGHT,SKU018,SUP_B,8291,494,8.0,7.52,29,3.0
2024-10-21,L3,MORNING,SKU020,SUP_B,4741,99,8.0,7.68,19,5.0
2024-10-21,L3,MORNING,SKU008,SUP_B,6082,134,8.0,7.43,34,4.0
2024-10-21,L3,MORNING,SKU005,SUP_C,3730,70,8.0,7.72,17,7.2
2024-10-21,L3,MORNING,SKU013,SUP_D,4234,88,8.0,7.57,26,6.2
2024-10-21,L3,EVENING,SKU001,SUP_C,8768,180,8.0,7.42,35,2.7
2024-10-21,L3,EVENING,SKU013,SUP_B,4230,88,8.0,7.87,8,6.2
2024-10-21,L3,EVENING,SKU025,SUP_C,4807,94,8.0,7.57,26,5.0
2024-10-21,L3,EVENING,SKU026,SUP_D,5443,115,8.0,7.33,40,4.6
2024-10-21,L3,NIGHT,SKU001,SUP_C,9382,280,8.0,7.47,32,2.7
2024-10-21,L3,NIGHT,SKU013,SUP_A,3731,113,8.0,7.55,27,6.2
2024-10-21,L3,NIGHT,SKU008,SUP_B,6009,172,8.0,7.38,37,4.0
2024-10-21,L3,NIGHT,SKU020,SUP_C,4590,141,8.0,7.68,19,5.0
2024-10-22,L1,MORNING,SKU003,SUP_B,7160,138,8.0,7.7,18,3.7
2024-10-22,L1,MORNING,SKU026,SUP_C,5390,115,8.0,7.3,42,4.6
2024-10-22,L1,MORNING,SKU015,SUP_B,3330,70,8.0,7.2,48,7.0
2024-10-22,L1,MORNING,SKU009,SUP_C,5813,108,8.0,7.68,19,4.1
2024-10-22,L1,EVENING,SKU026,SUP_A,5465,113,8.0,7.83,10,4.6
2024-10-22,L1,EVENING,SKU029,SUP_B,5798,118,8.0,7.7,18,4.5
2024-10-22,L1,EVENING,SKU015,SUP_A,3701,76,8.0,7.42,35,7.0
2024-10-22,L1,EVENING,SKU009,SUP_C,5819,120,8.0,7.5,30,4.1
2024-10-22,L1,NIGHT,SKU027,SUP_A,6058,176,8.0,7.5,30,4.2
2024-10-22,L1,NIGHT,SKU015,SUP_A,3455,106,8.0,7.55,27,7.0
2024-10-22,L1,NIGHT,SKU003,SUP_C,6813,198,8.0,7.42,35,3.7
2024-10-22,L1,NIGHT,SKU026,SUP_D,4954,152,8.0,7.35,39,4.6
2024-10-22,L2,MORNING,SKU008,SUP_A,6451,135,8.0,7.68,19,4.0
2024-10-22,L2,MORNING,SKU007,SUP_D,8053,161,8.0,6.68,79,2.8
2024-10-22,L2,MORNING,SKU003,SUP_D,7013,133,8.0,7.68,19,3.7
2024-10-22,L2,MORNING,SKU030,SUP_B,7714,382,8.0,7.4,36,3.0
2024-10-22,L2,EVENING,SKU012,SUP_B,3548,179,8.0,6.93,64,6.8
2024-10-22,L2,EVENING,SKU020,SUP_D,4583,96,8.0,7.45,33,5.0
2024-10-22,L2,EVENING,SKU027,SUP_A,5281,97,8.0,7.22,47,4.2
2024-10-22,L2,EVENING,SKU030,SUP_A,7650,152,8.0,7.35,39,3.0
2024-10-22,L2,NIGHT,SKU003,SUP_A,6297,184,8.0,7.85,9,3.7
2024-10-22,L2,NIGHT,SKU012,SUP_B,3372,210,8.0,6.97,62,6.8
2024-10-22,L2,NIGHT,SKU027,SUP_D,5262,154,8.0,7.18,49,4.2
2024-10-22,L2,NIGHT,SKU018,SUP_B,8015,489,8.0,7.62,23,3.0
2024-10-22,L3,MORNING,SKU025,SUP_C,4839,103,8.0,7.68,19,5.0
2024-10-22,L3,MORNING,SKU001,SUP_C,9535,200,8.0,7.38,37,2.7
2024-10-22,L3,MORNING,SKU020,SUP_B,5097,107,8.0,7.53,28,5.0
2024-10-22,L3,MORNING,SKU005,SUP_D,3158,66,8.0,7.37,38,7.2
2024-10-22,L3,EVENING,SKU026,SUP_D,5272,105,8.0,7.28,43,4.6
2024-10-22,L3,EVENING,SKU005,SUP_B,3364,68,8.0,7.28,43,7.2
2024-10-22,L3,EVENING,SKU015,SUP_A,3740,82,8.0,7.45,33,7.0
2024-10-22,L3,EVENING,SKU001,SUP_B,9242,179,8.0,7.35,39,2.7
2024-10-22,L3,NIGHT,SKU008,SUP_A,6286,185,8.0,7.45,33,4.0
2024-10-22,L3,NIGHT,SKU025,SUP_A,4983,158,8.0,7.88,7,5.0
2024-10-22,L3,NIGHT,SKU013,SUP_D,4016,119,8.0,7.28,43,6.2
2024-10-22,L3,NIGHT,SKU005,SUP_B,3093,95,8.0,7.4,36,7.2
2024-10-23,L1,MORNING,SKU011,SUP_A,4188,80,8.0,7.52,29,5.6
2024-10-23,L1,MORNING,SKU028,SUP_B,4298,91,8.0,7.57,26,6.0
2024-10-23,L1,MORNING,SKU026,SUP_B,5712,115,8.0,7.67,20,4.6
2024-10-23,L1,MORNING,SKU015,SUP_C,3348,69,8.0,7.6,24,7.0
2024-10-23,L1,EVENING,SKU003,SUP_A,6981,139,8.0,7.52,29,3.7
2024-10-23,L1,EVENING,SKU028,SUP_B,3859,77,8.0,7.5,30,6.0
2024-10-23,L1,EVENING,SKU029,SUP_A,5625,116,8.0,7.73,16,4.5
2024-10-23,L1,EVENING,SKU027,SUP_C,5626,106,8.0,7.72,17,4.2
2024-10-23,L1,NIGHT,SKU003,SUP_B,7243,215,8.0,7.9,6,3.7
2024-10-23,L1,NIGHT,SKU027,SUP_D,6357,188,8.0,7.87,8,4.2
2024-10-23,L1,NIGHT,SKU009,SUP_D,5587,157,8.0,7.58,25,4.1
2024-10-23,L1,NIGHT,SKU028,SUP_A,3790,123,8.0,7.58,25,6.0
2024-10-23,L2,MORNING,SKU030,SUP_C,8599,173,8.0,7.75,15,3.0
2024-10-23,L2,MORNING,SKU003,SUP_B,6082,300,8.0,7.28,43,3.7
2024-10-23,L2,MORNING,SKU027,SUP_C,5471,106,8.0,7.3,42,4.2
2024-10-23,L2,MORNING,SKU012,SUP_D,3716,72,8.0,7.97,2,6.8
2024-10-23,L2,EVENING,SKU018,SUP_A,7456,147,8.0,7.28,43,3.0
2024-10-23,L2,EVENING,SKU030,SUP_D,8758,168,8.0,7.53,28,3.0
2024-10-23,L2,EVENING,SKU012,SUP_A,3867,73,8.0,7.95,3,6.8
2024-10-23,L2,EVENING,SKU008,SUP_B,6454,327,8.0,7.63,22,4.0
2024-10-23,L2,NIGHT,SKU018,SUP_D,7991,236,8.0,7.77,14,3.0
2024-10-23,L2,NIGHT,SKU020,SUP_B,5191,315,8.0,7.72,17,5.0
2024-10-23,L2,NIGHT,SKU027,SUP_A,5313,154,8.0,6.88,67,4.2
2024-10-23,L2,NIGHT,SKU030,SUP_B,8180,492,8.0,7.73,16,3.0
2024-10-23,L3,MORNING,SKU026,SUP_B,5665,116,8.0,7.42,35,4.6
2024-10-23,L3,MORNING,SKU025,SUP_D,5289,113,8.0,7.67,20,5.0
2024-10-23,L3,MORNING,SKU001,SUP_B,9700,189,8.0,7.47,32,2.7
2024-10-23,L3,MORNING,SKU008,SUP_A,5803,113,8.0,7.3,42,4.0
2024-10-23,L3,EVENING,SKU005,SUP_C,3399,59,8.0,7.67,20,7.2
2024-10-23,L3,EVENING,SKU001,SUP_C,8937,186,8.0,7.63,22,2.7
2024-10-23,L3,EVENING,SKU008,SUP_D,6520,130,8.0,7.72,17,4.0
2024-10-23,L3,EVENING,SKU025,SUP_D,5080,102,8.0,7.77,14,5.0
2024-10-23,L3,NIGHT,SKU005,SUP_B,3215,99,8.0,7.7,18,7.2
2024-10-23,L3,NIGHT,SKU026,SUP_A,4937,149,8.0,7.67,20,4.6
2024-10-23,L3,NIGHT,SKU025,SUP_D,4495,139,8.0,7.37,38,5.0
2024-10-23,L3,NIGHT,SKU001,SUP_A,8652,268,8.0,7.55,27,2.7
2024-10-24,L1,MORNING,SKU015,SUP_B,3721,69,8.0,7.62,23,7.0
2024-10-24,L1,MORNING,SKU009,SUP_D,5874,118,8.0,7.4,36,4.1
2024-10-24,L1,MORNING,SKU011,SUP_B,4546,95,8.0,7.6,24,5.6
2024-10-24,L1,MORNING,SKU029,SUP_A,5369,109,8.0,7.48,31,4.5
2024-10-24,L1,EVENING,SKU027,SUP_C,5891,113,8.0,7.45,33,4.2
2024-10-24,L1,EVENING,SKU029,SUP_A,5934,121,8.0,7.88,7,4.5
2024-10-24,L1,EVENING,SKU011,SUP_B,4103,79,8.0,7.25,45,5.6
2024-10-24,L1,EVENING,SKU028,SUP_C,4226,76,8.0,7.43,34,6.0
2024-10-24,L1,NIGHT,SKU015,SUP_D,3520,105,8.0,7.4,36,7.0
2024-10-24,L1,NIGHT,SKU029,SUP_A,5215,157,8.0,7.47,32,4.5
2024-10-24,L1,NIGHT,SKU026,SUP_A,5173,152,8.0,7.5,30,4.6
2024-10-24,L1,NIGHT,SKU028,SUP_C,4122,128,8.0,7.82,11,6.0
2024-10-24,L2,MORNING,SKU012,SUP_C,3747,74,8.0,7.6,24,6.8
2024-10-24,L2,MORNING,SKU008,SUP_D,6526,123,8.0,7.6,24,4.0
2024-10-24,L2,MORNING,SKU020,SUP_D,4878,89,8.0,7.32,41,5.0
2024-10-24,L2,MORNING,SKU007,SUP_C,9060,175,8.0,7.33,40,2.8
2024-10-24,L2,EVENING,SKU008,SUP_B,6631,338,8.0,7.95,3,4.0
2024-10-24,L2,EVENING,SKU018,SUP_A,7741,154,8.0,7.38,37,3.0
2024-10-24,L2,EVENING,SKU027,SUP_B,5980,302,8.0,7.9,6,4.2
2024-10-24,L2,EVENING,SKU003,SUP_D,7160,146,8.0,7.6,24,3.7
2024-10-24,L2,NIGHT,SKU008,SUP_A,5663,173,8.0,7.63,22,4.0
2024-10-24,L2,NIGHT,SKU018,SUP_A,8497,248,8.0,7.62,23,3.0
2024-10-24,L2,NIGHT,SKU030,SUP_B,7459,453,8.0,7.55,27,3.0
2024-10-24,L2,NIGHT,SKU007,SUP_C,8298,248,8.0,7.53,28,2.8
2024-10-24,L3,MORNING,SKU008,SUP_D,6744,136,8.0,7.77,14,4.0
2024-10-24,L3,MORNING,SKU013,SUP_C,3936,74,8.0,7.55,27,6.2
2024-10-24,L3,MORNING,SKU015,SUP_B,3427,61,8.0,7.45,33,7.0
2024-10-24,L3,MORNING,SKU026,SUP_A,5371,102,8.0,7.72,17,4.6
2024-10-24,L3,EVENING,SKU025,SUP_D,5108,101,8.0,7.63,22,5.0
2024-10-24,L3,EVENING,SKU020,SUP_D,4690,90,8.0,7.23,46,5.0
2024-10-24,L3,EVENING,SKU008,SUP_C,6066,122,8.0,7.6,24,4.0
2024-10-24,L3,EVENING,SKU013,SUP_B,3829,82,8.0,7.43,34,6.2
2024-10-24,L3,NIGHT,SKU013,SUP_B,3769,113,8.0,7.47,32,6.2
2024-10-24,L3,NIGHT,SKU008,SUP_A,6084,186,8.0,7.67,20,4.0
2024-10-24,L3,NIGHT,SKU025,SUP_B,4861,140,8.0,7.65,21,5.0
2024-10-24,L3,NIGHT,SKU015,SUP_C,3387,100,8.0,7.52,29,7.0
2024-10-25,L1,MORNING,SKU015,SUP_B,3449,67,8.0,7.37,38,7.0
2024-10-25,L1,MORNING,SKU029,SUP_C,5269,102,8.0,7.4,36,4.5
2024-10-25,L1,MORNING,SKU027,SUP_B,5653,107,8.0,7.43,34,4.2
2024-10-25,L1,MORNING,SKU011,SUP_A,4702,89,8.0,7.8,12,5.6
2024-10-25,L1,EVENING,SKU003,SUP_C,6610,126,8.0,7.8,12,3.7
2024-10-25,L1,EVENING,SKU011,SUP_A,4368,82,8.0,7.65,21,5.6
2024-10-25,L1,EVENING,SKU026,SUP_B,5478,112,8.0,7.38,37,4.6
2024-10-25,L1,EVENING,SKU009,SUP_B,6450,124,8.0,7.62,23,4.1
2024-10-25,L1,NIGHT,SKU026,SUP_D,5358,157,8.0,7.45,33,4.6
2024-10-25,L1,NIGHT,SKU029,SUP_A,5055,152,8.0,7.65,21,4.5
