event_id,machine_id,line_id,start_time,end_time,duration_min,cause_code,severity,shift_id,operator_name
2147,M35,L3,2024-06-10T17:33:00,2024-06-10T18:22:00,49,MATERIAL_JAM,MEDIUM,EVENING,Morgan
2148,M35,L3,2024-09-30T01:16:00,2024-09-30T02:29:00,73,MATERIAL_JAM,MEDIUM,NIGHT,Sam
2149,M35,L3,2024-04-12T00:16:00,2024-04-12T00:52:00,36,MECH_FAILURE,MEDIUM,NIGHT,Sam
2150,M35,L3,2024-09-23T06:11:00,2024-09-23T06:36:00,25,SENSOR_FAULT,MEDIUM,MORNING,Taylor
2151,M35,L3,2024-10-26T06:46:00,2024-10-26T07:22:00,36,MECH_FAILURE,LOW,MORNING,Morgan
2152,M35,L3,2024-07-19T01:04:00,2024-07-19T02:02:00,58,MATERIAL_JAM,LOW,NIGHT,Morgan
2153,M35,L3,2024-06-05T15:45:00,2024-06-05T16:13:00,28,CHANGEOVER_ISSUE,LOW,EVENING,Taylor
2154,M35,L3,2024-11-30T07:03:00,2024-11-30T07:48:00,45,MECH_FAILURE,LOW,MORNING,Morgan
2155,M35,L3,2024-12-31T17:56:00,2024-12-31T18:40:00,44,MECH_FAILURE,LOW,EVENING,Morgan
2156,M35,L3,2024-12-09T14:20:00,2024-12-09T14:52:00,32,MECH_FAILURE,LOW,EVENING,Taylor
2157,M35,L3,2024-05-28T08:14:00,2024-05-28T08:19:00,5,SENSOR_FAULT,LOW,MORNING,Morgan
2158,M35,L3,2024-10-19T16:12:00,2024-10-19T16:46:00,34,MECH_FAILURE,LOW,EVENING,Alex
2159,M35,L3,2024-09-17T00:55:00,2024-09-17T01:04:00,9,MATERIAL_JAM,MEDIUM,NIGHT,Morgan
2160,M35,L3,2024-08-31T09:45:00,2024-08-31T10:06:00,21,MECH_FAILURE,MEDIUM,MORNING,Morgan
2161,M35,L3,2024-06-05T01:32:00,2024-06-05T02:26:00,54,MECH_FAILURE,LOW,NIGHT,Morgan
2162,M35,L3,2024-10-21T15:42:00,2024-10-21T16:01:00,19,MECH_FAILURE,LOW,EVENING,Morgan
2163,M35,L3,2024-04-10T00:49:00,2024-04-10T01:20:00,31,SENSOR_FAULT,LOW,NIGHT,Alex
2164,M35,L3,2024-05-26T16:44:00,2024-05-26T17:23:00,39,MECH_FAILURE,HIGH,EVENING,Sam
2165,M35,L3,2024-10-28T17:16:00,2024-10-28T17:57:00,41,MECH_FAILURE,MEDIUM,EVENING,Sam
2166,M35,L3,2024-08-08T07:18:00,2024-08-08T07:54:00,36,SENSOR_FAULT,MEDIUM,MORNING,Alex
2167,M35,L3,2024-06-24T07:16:00,2024-06-24T08:39:00,83,MECH_FAILURE,LOW,MORNING,Riley
2168,M35,L3,2024-07-20T14:52:00,2024-07-20T15:09:00,17,MECH_FAILURE,LOW,EVENING,Morgan
2169,M35,L3,2024-04-21T15:01:00,2024-04-21T15:26:00,25,MATERIAL_JAM,HIGH,EVENING,Sam
2170,M35,L3,2024-05-05T01:18:00,2024-05-05T01:55:00,37,MATERIAL_JAM,HIGH,NIGHT,Alex
2171,M35,L3,2024-07-15T09:34:00,2024-07-15T10:30:00,56,MATERIAL_JAM,MEDIUM,MORNING,Riley
2172,M35,L3,2024-01-03T22:09:00,2024-01-03T22:14:00,5,CHANGEOVER_ISSUE,HIGH,NIGHT,Riley
2173,M35,L3,2024-11-23T23:06:00,2024-11-23T23:44:00,38,MECH_FAILURE,MEDIUM,NIGHT,Morgan
2174,M35,L3,2024-04-05T09:57:00,2024-04-05T10:20:00,23,SENSOR_FAULT,MEDIUM,MORNING,Alex
2175,M35,L3,2024-09-02T08:54:00,2024-09-02T10:30:00,96,MECH_FAILURE,LOW,MORNING,Alex
2176,M35,L3,2024-09-06T23:19:00,2024-09-06T23:32:00,13,MECH_FAILURE,LOW,NIGHT,Riley
2177,M35,L3,2024-06-02T08:23:00,2024-06-02T08:42:00,19,MECH_FAILURE,LOW,MORNING,Morgan
2178,M35,L3,2024-10-29T14:29:00,2024-10-29T15:59:00,90,MATERIAL_JAM,LOW,EVENING,Jordan
2179,M35,L3,2024-03-23T15:48:00,2024-03-23T16:42:00,54,SENSOR_FAULT,LOW,EVENING,Riley
2180,M35,L3,2024-04-23T01:32:00,2024-04-23T01:45:00,13,MATERIAL_JAM,HIGH,NIGHT,Alex
2181,M35,L3,2024-01-26T01:01:00,2024-01-26T01:34:00,33,MATERIAL_JAM,LOW,NIGHT,Taylor
2182,M35,L3,2024-01-30T07:57:00,2024-01-30T08:02:00,5,CHANGEOVER_ISSUE,LOW,MORNING,Taylor
2183,M35,L3,2024-01-27T14:15:00,2024-01-27T15:00:00,45,MATERIAL_JAM,MEDIUM,EVENING,Morgan
2184,M35,L3,2024-12-17T14:13:00,2024-12-17T15:12:00,59,MATERIAL_JAM,LOW,EVENING,Alex
2185,M35,L3,2024-03-31T08:31:00,2024-03-31T08:36:00,5,SENSOR_FAULT,MEDIUM,MORNING,Riley
2186,M35,L3,2024-12-16T06:39:00,2024-12-16T06:46:00,7,CHANGEOVER_ISSUE,LOW,MORNING,Morgan
2187,M35,L3,2024-01-13T00:48:00,2024-01-13T01:35:00,47,MECH_FAILURE,MEDIUM,NIGHT,Jordan
2188,M35,L3,2024-09-08T16:06:00,2024-09-08T16:33:00,27,MECH_FAILURE,MEDIUM,EVENING,Alex
2189,M35,L3,2024-04-27T14:16:00,2024-04-27T14:21:00,5,MATERIAL_JAM,LOW,EVENING,Alex
2190,M35,L3,2024-02-06T09:38:00,2024-02-06T09:55:00,17,SENSOR_FAULT,MEDIUM,MORNING,Riley
2191,M36,L3,2024-12-10T08:34:00,2024-12-10T08:56:00,22,SENSOR_FAULT,LOW,MORNING,Riley
2192,M36,L3,2024-03-31T17:13:00,2024-03-31T18:25:00,72,MATERIAL_JAM,MEDIUM,EVENING,Morgan
2193,M36,L3,2024-06-04T16:38:00,2024-06-04T16:43:00,5,MECH_FAILURE,HIGH,EVENING,Alex
2194,M36,L3,2024-03-15T08:48:00,2024-03-15T08:59:00,11,MECH_FAILURE,LOW,MORNING,Taylor
2195,M36,L3,2024-10-23T06:27:00,2024-10-23T07:30:00,63,SENSOR_FAULT,MEDIUM,MORNING,Alex
2196,M36,L3,2024-03-30T09:05:00,2024-03-30T09:17:00,12,MECH_FAILURE,LOW,MORNING,Sam
2197,M36,L3,2024-07-02T16:17:00,2024-07-02T17:26:00,69,MECH_FAILURE,LOW,EVENING,Jordan
2198,M36,L3,2024-10-19T00:07:00,2024-10-19T00:18:00,11,SENSOR_FAULT,LOW,NIGHT,Taylor
2199,M36,L3,2024-11-20T22:37:00,2024-11-20T23:09:00,32,MECH_FAILURE,LOW,NIGHT,Morgan
2200,M36,L3,2024-06-20T06:04:00,2024-06-20T06:17:00,13,MECH_FAILURE,LOW,MORNING,Riley
2201,M36,L3,2024-12-16T01:51:00,2024-12-16T02:23:00,32,MATERIAL_JAM,LOW,NIGHT,Riley
2202,M36,L3,2024-12-27T17:11:00,2024-12-27T17:39:00,28,MATERIAL_JAM,LOW,EVENING,Taylor
2203,M36,L3,2024-03-18T00:17:00,2024-03-18T00:56:00,39,MECH_FAILURE,HIGH,NIGHT,Riley
2204,M36,L3,2024-03-25T23:59:00,2024-03-26T00:04:00,5,CHANGEOVER_ISSUE,LOW,NIGHT,Riley
2205,M36,L3,2024-03-21T17:46:00,2024-03-21T18:43:00,57,CHANGEOVER_ISSUE,LOW,EVENING,Riley
2206,M36,L3,2024-10-01T00:38:00,2024-10-01T00:43:00,5,MECH_FAILURE,LOW,NIGHT,Alex
2207,M36,L3,2024-07-22T17:09:00,2024-07-22T17:29:00,20,SENSOR_FAULT,HIGH,EVENING,Jordan
2208,M36,L3,2024-08-13T07:53:00,2024-08-13T08:01:00,8,SENSOR_FAULT,MEDIUM,MORNING,Sam
2209,M36,L3,2024-06-12T09:39:00,2024-06-12T10:26:00,47,MECH_FAILURE,MEDIUM,MORNING,Jordan
2210,M36,L3,2024-05-16T23:40:00,2024-05-17T00:26:00,46,MECH_FAILURE,LOW,NIGHT,Riley
2211,M36,L3,2024-10-08T08:32:00,2024-10-08T08:37:00,5,SENSOR_FAULT,MEDIUM,MORNING,Jordan
2212,M36,L3,2024-05-05T16:25:00,2024-05-05T17:25:00,60,MATERIAL_JAM,LOW,EVENING,Morgan
2213,M36,L3,2024-11-01T09:54:00,2024-11-01T10:39:00,45,MECH_FAILURE,HIGH,MORNING,Taylor
2214,M36,L3,2024-03-07T06:49:00,2024-03-07T07:34:00,45,SENSOR_FAULT,LOW,MORNING,Riley
2215,M36,L3,2024-09-19T16:59:00,2024-09-19T17:56:00,57,MECH_FAILURE,MEDIUM,EVENING,Jordan
2216,M36,L3,2024-04-04T07:18:00,2024-04-04T07:44:00,26,MATERIAL_JAM,LOW,MORNING,Morgan
2217,M36,L3,2024-09-05T23:41:00,2024-09-06T00:20:00,39,MECH_FAILURE,LOW,NIGHT,Riley
2218,M36,L3,2024-06-18T16:49:00,2024-06-18T17:31:00,42,MECH_FAILURE,HIGH,EVENING,Taylor
2219,M36,L3,2024-02-29T01:51:00,2024-02-29T02:40:00,49,SENSOR_FAULT,LOW,NIGHT,Jordan
2220,M36,L3,2024-02-12T23:20:00,2024-02-12T23:57:00,37,SENSOR_FAULT,LOW,NIGHT,Morgan
2221,M36,L3,2024-07-09T15:48:00,2024-07-09T17:07:00,79,SENSOR_FAULT,LOW,EVENING,Morgan
2222,M36,L3,2024-09-16T00:02:00,2024-09-16T00:07:00,5,MATERIAL_JAM,LOW,NIGHT,Sam
2223,M36,L3,2024-01-16T00:09:00,2024-01-16T00:59:00,50,SENSOR_FAULT,HIGH,NIGHT,Riley
2224,M36,L3,2024-01-03T01:51:00,2024-01-03T02:32:00,41,MECH_FAILURE,MEDIUM,NIGHT,Morgan
2225,M36,L3,2024-06-11T14:32:00,2024-06-11T15:09:00,37,MATERIAL_JAM,LOW,EVENING,Alex
2226,M36,L3,2024-07-19T17:46:00,2024-07-19T19:07:00,81,MATERIAL_JAM,HIGH,EVENING,Taylor
2227,M36,L3,2024-09-27T01:03:00,2024-09-27T01:29:00,26,MECH_FAILURE,LOW,NIGHT,Morgan
2228,M36,L3,2024-10-05T01:17:00,2024-10-05T01:28:00,11,MECH_FAILURE,LOW,NIGHT,Riley
2229,M36,L3,2024-08-31T00:00:00,2024-08-31T01:14:00,74,MATERIAL_JAM,LOW,NIGHT,Riley
2230,M36,L3,2024-04-11T09:08:00,2024-04-11T09:23:00,15,SENSOR_FAULT,LOW,MORNING,Riley
2231,M36,L3,2024-05-27T00:17:00,2024-05-27T00:37:00,20,MECH_FAILURE,LOW,NIGHT,Sam
2232,M36,L3,2024-05-06T15:16:00,2024-05-06T15:21:00,5,MATERIAL_JAM,LOW,EVENING,Sam
2233,M36,L3,2024-06-16T08:58:00,2024-06-16T09:35:00,37,SENSOR_FAULT,HIGH,MORNING,Taylor
2234,M36,L3,2024-01-30T06:21:00,2024-01-30T06:32:00,11,MECH_FAILURE,LOW,MORNING,Jordan
2235,M36,L3,2024-12-29T07:07:00,2024-12-29T07:47:00,40,CHANGEOVER_ISSUE,LOW,MORNING,Jordan
2236,M36,L3,2024-05-24T16:23:00,2024-05-24T16:56:00,33,CHANGEOVER_ISSUE,LOW,EVENING,Jordan
2237,M36,L3,2024-07-26T09:36:00,2024-07-26T09:44:00,8,MECH_FAILURE,LOW,MORNING,Sam
2238,M36,L3,2024-07-07T01:12:00,2024-07-07T01:17:00,5,MATERIAL_JAM,LOW,NIGHT,Taylor
2239,M36,L3,2024-05-27T15:20:00,2024-05-27T15:25:00,5,MATERIAL_JAM,LOW,EVENING,Riley
2240,M36,L3,2024-10-14T00:33:00,2024-10-14T00:38:00,5,SENSOR_FAULT,HIGH,NIGHT,Taylor
2241,M36,L3,2024-07-21T22:15:00,2024-07-21T23:08:00,53,SENSOR_FAULT,MEDIUM,NIGHT,Sam
2242,M36,L3,2024-02-14T16:28:00,2024-02-14T17:31:00,63,MECH_FAILURE,LOW,EVENING,Alex
2243,M36,L3,2024-08-20T17:01:00,2024-08-20T17:34:00,33,MECH_FAILURE,LOW,EVENING,Morgan
2244,M36,L3,2024-09-26T00:06:00,2024-09-26T00:36:00,30,MECH_FAILURE,MEDIUM,NIGHT,Alex
2245,M36,L3,2024-09-20T14:02:00,2024-09-20T14:07:00,5,MATERIAL_JAM,LOW,EVENING,Jordan
2246,M36,L3,2024-07-10T09:20:00,2024-07-10T09:25:00,5,MATERIAL_JAM,HIGH,MORNING,Morgan
2247,M36,L3,2024-10-11T01:58:00,2024-10-11T02:55:00,57,MECH_FAILURE,MEDIUM,NIGHT,Taylor
2248,M36,L3,2024-11-23T15:40:00,2024-11-23T16:43:00,63,MATERIAL_JAM,LOW,EVENING,Taylor
2249,M36,L3,2024-04-09T08:55:00,2024-04-09T09:38:00,43,CHANGEOVER_ISSUE,MEDIUM,MORNING,Sam
2250,M36,L3,2024-04-28T22:02:00,2024-04-28T22:28:00,26,MECH_FAILURE,HIGH,NIGHT,Morgan
2251,M36,L3,2024-07-18T16:23:00,2024-07-18T17:18:00,55,MATERIAL_JAM,LOW,EVENING,Alex
2252,M36,L3,2024-01-20T06:26:00,2024-01-20T06:43:00,17,MATERIAL_JAM,HIGH,MORNING,Morgan
2253,M36,L3,2024-01-11T09:33:00,2024-01-11T09:51:00,18,MECH_FAILURE,LOW,MORNING,Taylor
2254,M37,L3,2024-08-14T06:55:00,2024-08-14T07:35:00,40,MECH_FAILURE,MEDIUM,MORNING,Alex
2255,M37,L3,2024-02-01T22:29:00,2024-02-01T22:35:00,6,SENSOR_FAULT,LOW,NIGHT,Alex
2256,M37,L3,2024-05-15T14:49:00,2024-05-15T15:06:00,17,CHANGEOVER_ISSUE,MEDIUM,EVENING,Riley
2257,M37,L3,2024-03-13T08:23:00,2024-03-13T08:58:00,35,MECH_FAILURE,MEDIUM,MORNING,Sam
2258,M37,L3,2024-07-22T00:32:00,2024-07-22T00:54:00,22,SENSOR_FAULT,MEDIUM,NIGHT,Jordan
2259,M37,L3,2024-07-27T23:50:00,2024-07-28T00:46:00,56,CHANGEOVER_ISSUE,MEDIUM,NIGHT,Jordan
2260,M37,L3,2024-02-13T06:31:00,2024-02-13T06:36:00,5,MECH_FAILURE,LOW,MORNING,Jordan
2261,M37,L3,2024-09-19T15:56:00,2024-09-19T16:15:00,19,MECH_FAILURE,LOW,EVENING,Riley
2262,M37,L3,2024-04-29T06:17:00,2024-04-29T06:58:00,41,MATERIAL_JAM,HIGH,MORNING,Alex
2263,M37,L3,2024-08-02T09:21:00,2024-08-02T09:29:00,8,MATERIAL_JAM,HIGH,MORNING,Sam
2264,M37,L3,2024-04-24T00:32:00,2024-04-24T00:37:00,5,MECH_FAILURE,MEDIUM,NIGHT,Jordan
2265,M37,L3,2024-09-06T08:19:00,2024-09-06T09:13:00,54,MECH_FAILURE,MEDIUM,MORNING,Morgan
2266,M37,L3,2024-06-28T06:40:00,2024-06-28T07:11:00,31,MECH_FAILURE,LOW,MORNING,Morgan
2267,M37,L3,2024-04-08T08:51:00,2024-04-08T09:35:00,44,MATERIAL_JAM,LOW,MORNING,Riley
2268,M37,L3,2024-01-09T00:35:00,2024-01-09T01:26:00,51,MATERIAL_JAM,MEDIUM,NIGHT,Alex
2269,M37,L3,2024-04-25T16:58:00,2024-04-25T17:16:00,18,MECH_FAILURE,LOW,EVENING,Sam
2270,M37,L3,2024-06-04T22:23:00,2024-06-04T23:01:00,38,MATERIAL_JAM,MEDIUM,NIGHT,Sam
2271,M37,L3,2024-02-09T15:03:00,2024-02-09T15:43:00,40,MECH_FAILURE,LOW,EVENING,Taylor
2272,M37,L3,2024-03-09T15:18:00,2024-03-09T16:14:00,56,SENSOR_FAULT,HIGH,EVENING,Taylor
2273,M37,L3,2024-05-29T06:52:00,2024-05-29T06:57:00,5,MECH_FAILURE,LOW,MORNING,Sam
2274,M37,L3,2024-08-10T22:58:00,2024-08-10T23:03:00,5,MECH_FAILURE,LOW,NIGHT,Alex
2275,M37,L3,2024-04-07T09:45:00,2024-04-07T10:26:00,41,MECH_FAILURE,MEDIUM,MORNING,Morgan
2276,M37,L3,2024-01-05T16:33:00,2024-01-05T16:49:00,16,MATERIAL_JAM,LOW,EVENING,Alex
2277,M37,L3,2024-12-03T06:47:00,2024-12-03T06:52:00,5,MECH_FAILURE,LOW,MORNING,Taylor
2278,M37,L3,2024-10-28T23:27:00,2024-10-29T00:00:00,33,SENSOR_FAULT,MEDIUM,NIGHT,Riley
2279,M37,L3,2024-08-20T23:10:00,2024-08-21T00:03:00,53,CHANGEOVER_ISSUE,MEDIUM,NIGHT,Jordan
2280,M37,L3,2024-08-25T23:37:00,2024-08-25T23:57:00,20,MECH_FAILURE,LOW,NIGHT,Alex
2281,M37,L3,2024-06-02T09:35:00,2024-06-02T09:40:00,5,MATERIAL_JAM,MEDIUM,MORNING,Riley
2282,M37,L3,2024-09-23T23:39:00,2024-09-24T00:03:00,24,MECH_FAILURE,LOW,NIGHT,Sam
2283,M37,L3,2024-08-08T22:34:00,2024-08-08T22:54:00,20,MATERIAL_JAM,MEDIUM,NIGHT,Alex
2284,M37,L3,2024-08-30T08:27:00,2024-08-30T09:06:00,39,MATERIAL_JAM,MEDIUM,MORNING,Riley
2285,M37,L3,2024-03-21T06:44:00,2024-03-21T07:01:00,17,MECH_FAILURE,HIGH,MORNING,Riley
2286,M37,L3,2024-12-11T01:36:00,2024-12-11T01:54:00,18,SENSOR_FAULT,HIGH,NIGHT,Riley
2287,M37,L3,2024-04-28T15:42:00,2024-04-28T16:57:00,75,SENSOR_FAULT,MEDIUM,EVENING,Sam
2288,M37,L3,2024-07-04T08:14:00,2024-07-04T08:19:00,5,MATERIAL_JAM,LOW,MORNING,Riley
2289,M37,L3,2024-02-19T14:51:00,2024-02-19T15:09:00,18,MECH_FAILURE,LOW,EVENING,Jordan
2290,M37,L3,2024-09-05T15:54:00,2024-09-05T16:39:00,45,MECH_FAILURE,LOW,EVENING,Riley
2291,M37,L3,2024-06-29T06:29:00,2024-06-29T07:21:00,52,CHANGEOVER_ISSUE,LOW,MORNING,Riley
2292,M37,L3,2024-04-30T06:01:00,2024-04-30T06:58:00,57,CHANGEOVER_ISSUE,HIGH,MORNING,Riley
2293,M37,L3,2024-06-27T16:55:00,2024-06-27T17:14:00,19,SENSOR_FAULT,MEDIUM,EVENING,Jordan
2294,M37,L3,2024-09-17T07:24:00,2024-09-17T07:36:00,12,MATERIAL_JAM,LOW,MORNING,Jordan
2295,M37,L3,2024-04-09T17:02:00,2024-04-09T17:15:00,13,MECH_FAILURE,MEDIUM,EVENING,Taylor
2296,M37,L3,2024-10-12T23:23:00,2024-10-12T23:40:00,17,MECH_FAILURE,HIGH,NIGHT,Sam
2297,M37,L3,2024-02-04T17:09:00,2024-02-04T17:22:00,13,MECH_FAILURE,LOW,EVENING,Alex
2298,M37,L3,2024-07-12T17:41:00,2024-07-12T18:56:00,75,SENSOR_FAULT,LOW,EVENING,Alex
2299,M37,L3,2024-03-24T09:52:00,2024-03-24T10:55:00,63,CHANGEOVER_ISSUE,LOW,MORNING,Alex
2300,M37,L3,2024-01-02T08:55:00,2024-01-02T09:19:00,24,SENSOR_FAULT,HIGH,MORNING,Sam
2301,M37,L3,2024-11-23T06:53:00,2024-11-23T08:08:00,75,MECH_FAILURE,LOW,MORNING,Riley
2302,M37,L3,2024-11-17T09:15:00,2024-11-17T10:13:00,58,MATERIAL_JAM,MEDIUM,MORNING,Jordan
2303,M37,L3,2024-05-08T08:47:00,2024-05-08T09:23:00,36,MECH_FAILURE,HIGH,MORNING,Taylor
2304,M37,L3,2024-07-25T17:30:00,2024-07-25T18:28:00,58,MATERIAL_JAM,MEDIUM,EVENING,Riley
2305,M37,L3,2024-11-02T07:05:00,2024-11-02T07:46:00,41,SENSOR_FAULT,MEDIUM,MORNING,Alex
2306,M37,L3,2024-02-17T06:40:00,2024-02-17T07:32:00,52,MECH_FAILURE,MEDIUM,MORNING,Riley
2307,M37,L3,2024-04-21T16:21:00,2024-04-21T16:28:00,7,MATERIAL_JAM,MEDIUM,EVENING,Sam
2308,M37,L3,2024-07-10T22:41:00,2024-07-10T23:28:00,47,MATERIAL_JAM,LOW,NIGHT,Riley
2309,M37,L3,2024-09-30T14:25:00,2024-09-30T14:54:00,29,MECH_FAILURE,LOW,EVENING,Alex
2310,M37,L3,2024-08-04T16:55:00,2024-08-04T17:29:00,34,MECH_FAILURE,LOW,EVENING,Riley
2311,M38,L3,2024-08-24T07:23:00,2024-08-24T07:28:00,5,MECH_FAILURE,MEDIUM,MORNING,Taylor
2312,M38,L3,2024-04-28T09:16:00,2024-04-28T09:45:00,29,MECH_FAILURE,MEDIUM,MORNING,Jordan
2313,M38,L3,2024-05-10T06:48:00,2024-05-10T06:53:00,5,MECH_FAILURE,LOW,MORNING,Alex
2314,M38,L3,2024-11-13T01:06:00,2024-11-13T02:06:00,60,MATERIAL_JAM,MEDIUM,NIGHT,Alex
2315,M38,L3,2024-11-05T01:52:00,2024-11-05T02:24:00,32,MATERIAL_JAM,MEDIUM,NIGHT,Jordan
2316,M38,L3,2024-01-29T14:24:00,2024-01-29T15:07:00,43,MATERIAL_JAM,MEDIUM,EVENING,Jordan
2317,M38,L3,2024-06-15T16:11:00,2024-06-15T16:16:00,5,MECH_FAILURE,LOW,EVENING,Alex
2318,M38,L3,2024-03-14T07:52:00,2024-03-14T08:06:00,14,MATERIAL_JAM,MEDIUM,MORNING,Alex
2319,M38,L3,2024-08-06T23:23:00,2024-08-06T23:41:00,18,MECH_FAILURE,LOW,NIGHT,Jordan
2320,M38,L3,2024-06-08T00:52:00,2024-06-08T01:31:00,39,CHANGEOVER_ISSUE,LOW,NIGHT,Morgan
2321,M38,L3,2024-03-07T08:34:00,2024-03-07T09:10:00,36,MATERIAL_JAM,HIGH,MORNING,Taylor
2322,M38,L3,2024-11-30T22:14:00,2024-11-30T22:53:00,39,SENSOR_FAULT,LOW,NIGHT,Morgan
2323,M38,L3,2024-03-06T22:43:00,2024-03-06T23:37:00,54,MECH_FAILURE,MEDIUM,NIGHT,Riley
2324,M38,L3,2024-02-17T17:54:00,2024-02-17T17:59:00,5,MECH_FAILURE,HIGH,EVENING,Riley
2325,M38,L3,2024-10-30T16:55:00,2024-10-30T17:07:00,12,MATERIAL_JAM,LOW,EVENING,Alex
2326,M38,L3,2024-10-01T07:12:00,2024-10-01T07:17:00,5,SENSOR_FAULT,MEDIUM,MORNING,Morgan
2327,M38,L3,2024-09-19T01:02:00,2024-09-19T01:27:00,25,SENSOR_FAULT,LOW,NIGHT,Riley
2328,M38,L3,2024-09-15T01:19:00,2024-09-15T01:44:00,25,MECH_FAILURE,MEDIUM,NIGHT,Riley
2329,M38,L3,2024-07-11T09:58:00,2024-07-11T10:52:00,54,MECH_FAILURE,MEDIUM,MORNING,Sam
2330,M38,L3,2024-03-25T14:04:00,2024-03-25T14:09:00,5,MECH_FAILURE,HIGH,EVENING,Jordan
2331,M38,L3,2024-02-10T14:12:00,2024-02-10T14:44:00,32,MECH_FAILURE,MEDIUM,EVENING,Riley
2332,M38,L3,2024-06-19T16:22:00,2024-06-19T16:39:00,17,SENSOR_FAULT,LOW,EVENING,Jordan
2333,M38,L3,2024-02-05T23:29:00,2024-02-05T23:46:00,17,MATERIAL_JAM,LOW,NIGHT,Morgan
2334,M38,L3,2024-08-07T23:06:00,2024-08-07T23:11:00,5,MATERIAL_JAM,LOW,NIGHT,Taylor
2335,M38,L3,2024-05-19T14:56:00,2024-05-19T15:01:00,5,MECH_FAILURE,MEDIUM,EVENING,Alex
2336,M38,L3,2024-01-27T23:36:00,2024-01-28T00:13:00,37,MATERIAL_JAM,HIGH,NIGHT,Sam
2337,M38,L3,2024-10-22T00:32:00,2024-10-22T00:46:00,14,MATERIAL_JAM,MEDIUM,NIGHT,Jordan
2338,M38,L3,2024-04-26T07:06:00,2024-04-26T07:26:00,20,MECH_FAILURE,HIGH,MORNING,Taylor
2339,M38,L3,2024-06-04T16:18:00,2024-06-04T16:23:00,5,MATERIAL_JAM,HIGH,EVENING,Morgan
2340,M38,L3,2024-12-28T17:36:00,2024-12-28T17:56:00,20,SENSOR_FAULT,MEDIUM,EVENING,Taylor
2341,M38,L3,2024-12-15T01:58:00,2024-12-15T02:03:00,5,MECH_FAILURE,HIGH,NIGHT,Alex
2342,M38,L3,2024-02-23T14:57:00,2024-02-23T15:57:00,60,MATERIAL_JAM,MEDIUM,EVENING,Sam
2343,M38,L3,2024-11-08T17:56:00,2024-11-08T19:01:00,65,SENSOR_FAULT,MEDIUM,EVENING,Alex
2344,M38,L3,2024-10-12T16:19:00,2024-10-12T17:24:00,65,MATERIAL_JAM,LOW,EVENING,Sam
2345,M38,L3,2024-11-01T14:50:00,2024-11-01T15:33:00,43,MATERIAL_JAM,LOW,EVENING,Riley
2346,M38,L3,2024-03-09T01:09:00,2024-03-09T02:01:00,52,CHANGEOVER_ISSUE,HIGH,NIGHT,Jordan
2347,M38,L3,2024-12-26T06:03:00,2024-12-26T07:11:00,68,SENSOR_FAULT,HIGH,MORNING,Jordan
2348,M38,L3,2024-04-09T16:30:00,2024-04-09T17:28:00,58,MATERIAL_JAM,MEDIUM,EVENING,Jordan
2349,M38,L3,2024-08-09T09:44:00,2024-08-09T11:05:00,81,CHANGEOVER_ISSUE,MEDIUM,MORNING,Sam
2350,M38,L3,2024-05-04T15:43:00,2024-05-04T16:17:00,34,MECH_FAILURE,LOW,EVENING,Alex
2351,M38,L3,2024-04-20T17:32:00,2024-04-20T18:59:00,87,CHANGEOVER_ISSUE,LOW,EVENING,Alex
2352,M38,L3,2024-02-04T06:24:00,2024-02-04T06:35:00,11,MECH_FAILURE,LOW,MORNING,Taylor
2353,M38,L3,2024-04-03T00:23:00,2024-04-03T00:47:00,24,MATERIAL_JAM,MEDIUM,NIGHT,Morgan
2354,M38,L3,2024-10-24T16:01:00,2024-10-24T16:44:00,43,MATERIAL_JAM,HIGH,EVENING,Alex
2355,M38,L3,2024-02-29T14:39:00,2024-02-29T15:51:00,72,SENSOR_FAULT,LOW,EVENING,Alex
2356,M38,L3,2024-10-18T17:32:00,2024-10-18T17:46:00,14,MECH_FAILURE,LOW,EVENING,Morgan
2357,M38,L3,2024-08-06T00:25:00,2024-08-06T01:41:00,76,CHANGEOVER_ISSUE,MEDIUM,NIGHT,Morgan
2358,M38,L3,2024-03-28T06:27:00,2024-03-28T07:08:00,41,SENSOR_FAULT,MEDIUM,MORNING,Alex
2359,M38,L3,2024-11-22T23:48:00,2024-11-23T00:13:00,25,MATERIAL_JAM,LOW,NIGHT,Alex
2360,M38,L3,2024-02-22T01:53:00,2024-02-22T02:12:00,19,MECH_FAILURE,LOW,NIGHT,Morgan
2361,M38,L3,2024-07-02T00:24:00,2024-07-02T01:19:00,55,MATERIAL_JAM,MEDIUM,NIGHT,Morgan
2362,M38,L3,2024-07-13T07:11:00,2024-07-13T07:39:00,28,SENSOR_FAULT,LOW,MORNING,Alex
2363,M38,L3,2024-02-14T23:22:00,2024-02-14T23:27:00,5,CHANGEOVER_ISSUE,LOW,NIGHT,Sam
2364,M38,L3,2024-01-25T15:31:00,2024-01-25T15:42:00,11,MECH_FAILURE,HIGH,EVENING,Taylor
2365,M38,L3,2024-07-20T08:34:00,2024-07-20T08:39:00,5,MATERIAL_JAM,MEDIUM,MORNING,Jordan
2366,M38,L3,2024-04-18T09:42:00,2024-04-18T10:04:00,22,MATERIAL_JAM,LOW,MORNING,Morgan
2367,M38,L3,2024-03-25T00:05:00,2024-03-25T01:11:00,66,MATERIAL_JAM,MEDIUM,NIGHT,Sam
